proxy_fusion_name	sample	prog	num_reads	validated_fusion	matched_illumina	other_illumina
A549|NPM1--G6PD	A549	fusionseeker	1	FALSE	NA	NA
A549|NPM1--RP11-661A12.8	A549	fusionseeker	1	FALSE	NA	NA
A549|NPM1--RPL39	A549	fusionseeker	1	FALSE	NA	NA
A549|NPM1--RPL8	A549	fusionseeker	1	FALSE	NA	NA
A549|NPM1--RPS12	A549	fusionseeker	1	FALSE	NA	NA
A549|NPM1P39--FAM172A	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--ACTB	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--ACTG1	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--ACTN4	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--ANK2	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--AP000350.10	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--DNMT1	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--GNB2L1	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--HSPB1	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--KPNA2	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--LAPTM4A	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--MOB1A	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--OOEP	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPL10A	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPL13	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPL18	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPL27	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPL3	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPL34	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPL35	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPL39	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPL7	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPS14	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPS16	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPS23	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--RPS7	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--SSB	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--TRABD2A	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--TRIM28	A549	fusionseeker	1	FALSE	NA	NA
A549|NQO1--UBL5	A549	fusionseeker	1	FALSE	NA	NA
A549|NR2F6--GNB2L1	A549	fusionseeker	1	FALSE	NA	NA
A549|NRP1--PARD3	A549	fusionseeker	1	FALSE	NA	NA
A549|NRSN2-AS1--DSTN	A549	fusionseeker	1	FALSE	NA	NA
A549|NRSN2-AS1--TMSB4X	A549	fusionseeker	1	FALSE	NA	NA
A549|NSFL1C--ACTB	A549	fusionseeker	1	FALSE	NA	NA
A549|NSRP1--AKR1B10	A549	fusionseeker	1	FALSE	NA	NA
A549|NUAK2--AKR1B10	A549	fusionseeker	1	FALSE	NA	NA
A549|NUCB2--AC004448.5	A549	fusionseeker	1	FALSE	NA	NA
A549|NUCB2--CFL1	A549	fusionseeker	1	FALSE	NA	NA
A549|NUCKS1--ACTB	A549	fusionseeker	1	FALSE	NA	NA
A549|NUCKS1--KRT86	A549	fusionseeker	1	FALSE	NA	NA
A549|NUCKS1--RPL23	A549	fusionseeker	1	FALSE	NA	NA
A549|NUCKS1--RPS18	A549	fusionseeker	1	FALSE	NA	NA
A549|NUDC--RPL37	A549	fusionseeker	1	FALSE	NA	NA
A549|NUDC--RPLP1	A549	fusionseeker	1	FALSE	NA	NA
A549|NUP98--IGFBP4	A549	fusionseeker	1	FALSE	NA	NA
A549|OAZ1--RP11-761B3.1	A549	fusionseeker	1	FALSE	NA	NA
A549|OAZ1--RPL12	A549	fusionseeker	1	FALSE	NA	NA
A549|OAZ1--SQSTM1	A549	fusionseeker	1	FALSE	NA	NA
A549|OOEP--ACTB	A549	fusionseeker	1	FALSE	NA	NA
A549|OOEP--ALDH1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|OOEP--CLU	A549	fusionseeker	1	FALSE	NA	NA
A549|OOEP--FLNA	A549	fusionseeker	1	FALSE	NA	NA
A549|OOEP--PIN4	A549	fusionseeker	1	FALSE	NA	NA
A549|OOEP--PSMA2	A549	fusionseeker	1	FALSE	NA	NA
A549|OOEP--RPL35	A549	fusionseeker	1	FALSE	NA	NA
A549|OOEP--SSR4	A549	fusionseeker	1	FALSE	NA	NA
A549|OST4--COX7C	A549	fusionseeker	1	FALSE	NA	NA
A549|OXA1L--AKR1B10	A549	fusionseeker	1	FALSE	NA	NA
A549|OXA1L--RPLP1	A549	fusionseeker	1	FALSE	NA	NA
A549|P4HB--MKKS	A549	fusionseeker	1	FALSE	NA	NA
A549|PA2G4--FTL	A549	fusionseeker	1	FALSE	NA	NA
A549|PA2G4--PPIA	A549	fusionseeker	1	FALSE	NA	NA
A549|PA2G4--RPL6	A549	fusionseeker	1	FALSE	NA	NA
A549|PA2G4--RPLP1	A549	fusionseeker	1	FALSE	NA	NA
A549|PA2G4--TMSB4X	A549	fusionseeker	1	FALSE	NA	NA
A549|PABPC1--SLC25A6	A549	fusionseeker	1	FALSE	NA	NA
A549|PABPC4--LINC01579	A549	fusionseeker	1	FALSE	NA	NA
A549|PACS2--FTL	A549	fusionseeker	1	FALSE	NA	NA
A549|PAFAH1B3--ACTB	A549	fusionseeker	1	FALSE	NA	NA
A549|PAICS--CSMD1	A549	fusionseeker	1	FALSE	NA	NA
A549|PARD3--SET	A549	fusionseeker	1	FALSE	NA	NA
A549|PARK7--AKR1C2	A549	fusionseeker	1	FALSE	NA	NA
A549|PARK7--AL591893.1	A549	fusionseeker	1	FALSE	NA	NA
A549|PARK7--FTH1	A549	fusionseeker	1	FALSE	NA	NA
A549|PARK7--POLDIP3	A549	fusionseeker	1	FALSE	NA	NA
A549|PARK7--RPLP2	A549	fusionseeker	1	FALSE	NA	NA
A549|PARK7--RPS3	A549	fusionseeker	1	FALSE	NA	NA
A549|PARK7--S100A6	A549	fusionseeker	1	FALSE	NA	NA
A549|PARK7--SQSTM1	A549	fusionseeker	1	FALSE	NA	NA
A549|PARN--BFAR	A549	fusionseeker	1	FALSE	NA	NA
A549|PCBD1--ALDH1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|PCBP1-AS1--RPL8	A549	fusionseeker	1	FALSE	NA	NA
A549|PCBP1-AS1--RPS23	A549	fusionseeker	1	FALSE	NA	NA
A549|PCBP2--COX6B1	A549	fusionseeker	1	FALSE	NA	NA
A549|PCBP2--FTL	A549	fusionseeker	1	FALSE	NA	NA
A549|PCBP2--PKM	A549	fusionseeker	1	FALSE	NA	NA
A549|PCCA--RPL15P3	A549	fusionseeker	1	FALSE	NA	NA
A549|PCCB--SQSTM1	A549	fusionseeker	1	FALSE	NA	NA
A549|PCM1--ALDH1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|PCNP--NPM1	A549	fusionseeker	1	FALSE	NA	NA
A549|PCNP--RPL35	A549	fusionseeker	1	FALSE	NA	NA
A549|PCNP--RPS6	A549	fusionseeker	1	FALSE	NA	NA
A549|PCNXL4--RAB1A	A549	fusionseeker	1	FALSE	NA	NA
A549|PDAP1--AKR1B1	A549	fusionseeker	1	FALSE	NA	NA
A549|PDCD5--AP000350.10	A549	fusionseeker	1	FALSE	NA	NA
A549|PDCD5--EEF1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|PDCD5--FTL	A549	fusionseeker	1	FALSE	NA	NA
A549|PDCD5--RP11-761B3.1	A549	fusionseeker	1	FALSE	NA	NA
A549|PDCD5--RPL35	A549	fusionseeker	1	FALSE	NA	NA
A549|PDCD5--RPS19	A549	fusionseeker	1	FALSE	NA	NA
A549|PDCD5--TRABD2A	A549	fusionseeker	1	FALSE	NA	NA
A549|PDCD5--TXN	A549	fusionseeker	1	FALSE	NA	NA
A549|PDCL3--PLEKHG1	A549	fusionseeker	1	FALSE	NA	NA
A549|PDE9A--AC006372.4	A549	fusionseeker	1	FALSE	NA	NA
A549|PDE9A--AUTS2	A549	fusionseeker	1	FALSE	NA	NA
A549|PDE9A--SEMA4D	A549	fusionseeker	1	FALSE	NA	NA
A549|CD44--PDHX	A549	fusionseeker	1	FALSE	NA	NA
A549|PDXDC1--CTB-134H23.3	A549	fusionseeker	1	FALSE	NA	NA
A549|PEBP1--EIF1	A549	fusionseeker	1	FALSE	NA	NA
A549|PEBP1--FTL	A549	fusionseeker	1	FALSE	NA	NA
A549|PEBP1--HSPA5	A549	fusionseeker	1	FALSE	NA	NA
A549|PEBP1--NME1	A549	fusionseeker	1	FALSE	NA	NA
A549|PEBP1--RP11-849F2.7	A549	fusionseeker	1	FALSE	NA	NA
A549|PEBP1--RPL38	A549	fusionseeker	1	FALSE	NA	NA
A549|PFDN4--ALDH1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|PFKP--GARS	A549	fusionseeker	1	FALSE	NA	NA
A549|PFKP--KRT86	A549	fusionseeker	1	FALSE	NA	NA
A549|PFKP--RPS13	A549	fusionseeker	1	FALSE	NA	NA
A549|PFKP--RPS6	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--ACTB	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--ALDH1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--ATP5I	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--CH507-513H4.1	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--COX6B1	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--DDX1	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--DSTN	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--EIF1	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--MRPL12	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--NDUFA4	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--NKIRAS1	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--NPM1	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--POLE4	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--PSMB3	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RHOA	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RP11-761B3.1	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RPL18	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RPL23	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RPL23A	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RPL28	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RPL3	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RPS12	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RPS14	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RPS16	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RPS19	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--RPS27A	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--SLC25A5	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--SOD1	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--TKT	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--TRABD2A	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--TRAPPC1	A549	fusionseeker	1	FALSE	NA	NA
A549|PFN1--UQCRFS1	A549	fusionseeker	1	FALSE	NA	NA
A549|PGAM1--ACTG1	A549	fusionseeker	1	FALSE	NA	NA
A549|PGAM1--FTL	A549	fusionseeker	1	FALSE	NA	NA
A549|PGAM1--PFN1	A549	fusionseeker	1	FALSE	NA	NA
A549|PGAM1--RPL24	A549	fusionseeker	1	FALSE	NA	NA
A549|PGAM1--RPS5	A549	fusionseeker	1	FALSE	NA	NA
A549|PGAM5--AKR1B10	A549	fusionseeker	1	FALSE	NA	NA
A549|PGBD5--GRM4	A549	fusionseeker	1	FALSE	NA	NA
A549|PGBD5--PTPRN2	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--AKR1C2	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--CH507-528H12.1	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--CSNK2A2	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--CTSD	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--DARS	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--FTH1	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--FTL	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--IGFBP4	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--KCTD2	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--KPNA2	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--KRT86	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--PIN4	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--PLEKHA7	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--RABAC1	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--RABL6	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--RP11-849F2.7	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--RPL10A	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--RPL23	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--RPL36	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--RPL37	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--RPL38	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--RPL4	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--RPS11	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--RPS29	A549	fusionseeker	1	FALSE	NA	NA
A549|PGD--YBX1	A549	fusionseeker	1	FALSE	NA	NA
A549|PHB2--ACTG1	A549	fusionseeker	1	FALSE	NA	NA
A549|PHB2--NPM1	A549	fusionseeker	1	FALSE	NA	NA
A549|PHBP3--RP11-81K2.1	A549	fusionseeker	1	FALSE	NA	NA
A549|PIGK--AKR1C2	A549	fusionseeker	1	FALSE	NA	NA
A549|PIGK--FTL	A549	fusionseeker	1	FALSE	NA	NA
A549|PIGK--LDHA	A549	fusionseeker	1	FALSE	NA	NA
A549|PIGK--RP11-215A21.2	A549	fusionseeker	1	FALSE	NA	NA
A549|PIGK--RPS6	A549	fusionseeker	1	FALSE	NA	NA
A549|PIGL--ILF3	A549	fusionseeker	1	FALSE	NA	NA
A549|PIGU--TRPM3	A549	fusionseeker	1	FALSE	NA	NA
A549|PITRM1--GAPDH	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--ACTB	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--ACTG1	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--AKR1B1	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--AKR1B10	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--ANK2	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--APEX2	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--ARPC2	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--ATG10	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--CCT7	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--CHCHD2	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--DSTN	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--EEF1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--EEF1A1P5	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--GNB2L1	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--HINT1	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--IMP4	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--LY6E	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--NME2	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--PIN4	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--PSMA7	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--PSMB6	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPL10A	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPL23	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPL28	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPL3	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPL37	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPL38	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPL6P27	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPL8	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPS16	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPS17	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPS19	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--RPS2	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--SLC25A5	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--SLC25A6	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--SUZ12	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--TOP2A	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--TUBB	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--UGDH	A549	fusionseeker	1	FALSE	NA	NA
A549|PKM--ZFAS1	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--AC104843.3	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--ACTB	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--ALDH1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--COMT	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--DSTN	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--EEF1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--EMG1	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--GNB2L1	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--GRB2	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--HNRNPA2B1	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--NDUFA4	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--NRCAM	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--OOEP	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--PIN4	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--PKM	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--PSMA7	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPL13	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPL19	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPL23	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPL28	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPL36AP26	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPL37A	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPL38	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPL4	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPS14	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPS16	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPS17	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPS19	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--RPSA	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--SNRPB	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--TKT	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--TMEM14B	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--TMSB4X	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--TUBA1B	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--UBB	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--UBE2Q2P2	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--XAB2	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--YWHAB	A549	fusionseeker	1	FALSE	NA	NA
A549|PLEKHA7--YWHAZ	A549	fusionseeker	1	FALSE	NA	NA
A549|PLSCR1--RPL8	A549	fusionseeker	1	FALSE	NA	NA
A549|PMS2P6--UPK3B	A549	fusionseeker	1	FALSE	NA	NA
A549|PNPLA8--RPL7	A549	fusionseeker	1	FALSE	NA	NA
A549|POLDIP3--RPS23	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2A--HSPD1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2G--IGFBP4	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--ALDH1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--ANK2	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--ANXA2	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--CFL1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--CLPTM1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--CLU	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--DKC1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--DNAJA1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--EIF3F	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--FAR1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--FTH1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--HNRNPA2B1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--HSPA2	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--KRT86	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--NAA20	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--NAP1L1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--OAZ1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--PTBP1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--RP11-306O13.1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--RP11-761B3.1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--RPL27A	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--RPLP1	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--RPS11	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--TRABD2A	A549	fusionseeker	1	FALSE	NA	NA
A549|POLR2L--TXNRD1	A549	fusionseeker	1	FALSE	NA	NA
A549|POMP--KDELR1	A549	fusionseeker	1	FALSE	NA	NA
A549|POMP--PIN4	A549	fusionseeker	1	FALSE	NA	NA
A549|POMP--RPL13	A549	fusionseeker	1	FALSE	NA	NA
A549|POMP--RPL23A	A549	fusionseeker	1	FALSE	NA	NA
A549|POMP--RPL38	A549	fusionseeker	1	FALSE	NA	NA
A549|POP4--RPS21	A549	fusionseeker	1	FALSE	NA	NA
A549|PPA1--EIF1	A549	fusionseeker	1	FALSE	NA	NA
A549|PPA1--HSP90AA1	A549	fusionseeker	1	FALSE	NA	NA
A549|PPA1--PCNP	A549	fusionseeker	1	FALSE	NA	NA
A549|PPA1--RPL19	A549	fusionseeker	1	FALSE	NA	NA
A549|PPA1--RPLP1	A549	fusionseeker	1	FALSE	NA	NA
A549|PPA1--TBC1D5	A549	fusionseeker	1	FALSE	NA	NA
A549|PPA1--TRABD2A	A549	fusionseeker	1	FALSE	NA	NA
A549|PPHLN1--KRT86	A549	fusionseeker	1	FALSE	NA	NA
A549|PPHLN1--RPL38	A549	fusionseeker	1	FALSE	NA	NA
A549|PPHLN1--RPS11	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIA--AKR1B10	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIA--ALDH1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIA--ANXA1	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIA--PABPC1	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIA--RPL12	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIA--RPS20	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIA--RPS6	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIA--TUBB4B	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIA--TXN	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIAP22--AKR1B10	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIAP22--ALDH1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIAP22--H2AFZ	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIAP22--RPL35	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIAP22--RPSA	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIAP22--TMSB4X	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIB--HSPD1	A549	fusionseeker	1	FALSE	NA	NA
A549|PPIB--RPS16	A549	fusionseeker	1	FALSE	NA	NA
A549|PPP1CA--FTL	A549	fusionseeker	1	FALSE	NA	NA
A549|PPP1CA--MYL6	A549	fusionseeker	1	FALSE	NA	NA
A549|PPP1CA--RPS16	A549	fusionseeker	1	FALSE	NA	NA
A549|PPP1CB--DSTN	A549	fusionseeker	1	FALSE	NA	NA
A549|PPP1R12B--GAPDH	A549	fusionseeker	1	FALSE	NA	NA
A549|PPP1R14B--AKR1B10	A549	fusionseeker	1	FALSE	NA	NA
A549|PPP1R14B--WDR5	A549	fusionseeker	1	FALSE	NA	NA
A549|PPT1--FTL	A549	fusionseeker	1	FALSE	NA	NA
A549|PRC1--RPS16	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDM15--AGPAT3	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDM15--LINC00313	A549	fusionseeker	1	FALSE	NA	NA
A549|MMACHC--AKR1C2	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--ALDH1A1	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--ANXA2	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--ATP5E	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--CLTA	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--CRIP1	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--EIF1	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--EIF3K	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--FBL	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--GAPDH	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--HDGF	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--HNRNPA3	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--HNRNPK	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--HSP90AA1	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--HSPA1A	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--LARS	A549	fusionseeker	1	FALSE	NA	NA
A549|PRDX1--LHX4-AS1	A549	fusionseeker	1	FALSE	NA	NA
